日付,SKU,カテゴリ,販売数量,単価,割引率,広告費,プロモーション,曜日,月,売上金額,前週平均販売数量,前月平均販売数量
2025-04-21,SKU026,アパレル,14,2389,15,0,0,Monday,4,28429,12.0,12.0
2025-04-22,SKU026,アパレル,12,2389,0,0,0,Tuesday,4,28668,12.1,12.1
2025-04-23,SKU026,アパレル,19,2389,0,503,1,Wednesday,4,45391,11.9,12.1
2025-04-24,SKU026,アパレル,10,2389,0,0,0,Thursday,4,23890,13.3,12.4
2025-04-25,SKU026,アパレル,10,2389,0,1139,0,Friday,4,23890,13.0,12.3
2025-04-26,SKU026,アパレル,25,2389,0,0,1,Saturday,4,59725,13.0,12.2
2025-04-27,SKU026,アパレル,26,2389,20,423,1,Sunday,4,49691,14.9,12.7
2025-04-28,SKU026,アパレル,12,2389,0,3400,0,Monday,4,28668,16.6,13.2
2025-04-29,SKU026,アパレル,13,2389,0,0,0,Tuesday,4,31057,16.3,13.1
2025-04-30,SKU026,アパレル,11,2389,0,0,0,Wednesday,4,26279,16.4,13.1
2025-05-01,SKU026,アパレル,7,2389,0,0,0,Thursday,5,16723,15.3,13.1
2025-05-02,SKU026,アパレル,11,2389,0,0,0,Friday,5,26279,14.9,13.0
2025-05-03,SKU026,アパレル,23,2389,0,371,1,Saturday,5,54947,15.0,12.8
2025-05-04,SKU026,アパレル,13,2389,0,0,0,Sunday,5,31057,14.7,13.2
2025-05-05,SKU026,アパレル,15,2389,30,629,0,Monday,5,25084,12.9,13.3
2025-05-06,SKU026,アパレル,10,2389,0,0,0,Tuesday,5,23890,13.3,13.4
2025-05-07,SKU026,アパレル,9,2389,20,541,0,Wednesday,5,17200,12.9,13.2
2025-05-08,SKU026,アパレル,12,2389,0,0,0,Thursday,5,28668,12.6,13.0
2025-05-09,SKU026,アパレル,12,2389,0,0,0,Friday,5,28668,13.3,13.0
2025-05-10,SKU026,アパレル,21,2389,0,3866,1,Saturday,5,50169,13.4,13.2
2025-05-11,SKU026,アパレル,24,2389,0,3191,1,Sunday,5,57336,13.1,13.6
2025-05-12,SKU026,アパレル,10,2389,0,0,0,Monday,5,23890,14.7,14.0
2025-05-13,SKU026,アパレル,13,2389,15,0,0,Tuesday,5,26398,14.0,13.9
2025-05-14,SKU026,アパレル,10,2389,0,1341,0,Wednesday,5,23890,14.4,13.9
2025-05-15,SKU026,アパレル,10,2389,0,0,0,Thursday,5,23890,14.6,13.8
2025-05-16,SKU026,アパレル,8,2389,0,0,0,Friday,5,19112,14.3,13.6
2025-05-17,SKU026,アパレル,19,2389,0,0,1,Saturday,5,45391,13.7,13.6
2025-05-18,SKU026,アパレル,17,2389,5,0,0,Sunday,5,38582,13.4,13.8
2025-05-19,SKU026,アパレル,16,2389,5,0,1,Monday,5,36312,12.4,14.1
2025-05-20,SKU026,アパレル,11,2389,5,0,0,Tuesday,5,24965,13.3,14.2
2025-05-21,SKU026,アパレル,16,2389,0,0,1,Wednesday,5,38224,13.0,14.1
2025-05-22,SKU026,アパレル,14,2389,0,0,0,Thursday,5,33446,13.9,14.2
2025-05-23,SKU026,アパレル,15,2389,30,0,0,Friday,5,25084,14.4,14.2
2025-05-24,SKU026,アパレル,15,2389,0,0,0,Saturday,5,35835,15.4,14.1
2025-05-25,SKU026,アパレル,12,2389,0,990,0,Sunday,5,28668,14.9,14.3
2025-05-26,SKU026,アパレル,12,2389,0,0,0,Monday,5,28668,14.1,14.3
2025-05-27,SKU026,アパレル,12,2389,0,214,0,Tuesday,5,28668,13.6,13.9
2025-05-28,SKU026,アパレル,18,2389,0,0,1,Wednesday,5,43002,13.7,13.4
2025-05-29,SKU026,アパレル,9,2389,0,0,0,Thursday,5,21501,14.0,13.6
2025-05-30,SKU026,アパレル,12,2389,0,0,0,Friday,5,28668,13.3,13.5
2025-05-31,SKU026,アパレル,19,2389,15,2998,0,Saturday,5,38582,12.9,13.5
2025-06-01,SKU026,アパレル,16,2389,0,0,0,Sunday,6,38224,13.4,13.9
2025-06-02,SKU026,アパレル,6,2389,0,5415,0,Monday,6,14334,14.0,14.1
2025-06-03,SKU026,アパレル,9,2389,0,0,0,Tuesday,6,21501,13.1,13.5
2025-06-04,SKU026,アパレル,16,2389,0,0,1,Wednesday,6,38224,12.7,13.4
2025-06-05,SKU026,アパレル,7,2389,0,0,0,Thursday,6,16723,12.4,13.4
2025-06-06,SKU026,アパレル,10,2389,0,4181,0,Friday,6,23890,12.1,13.3
2025-06-07,SKU026,アパレル,18,2389,0,6911,1,Saturday,6,43002,11.9,13.4
2025-06-08,SKU026,アパレル,12,2389,0,707,0,Sunday,6,28668,11.7,13.6
2025-06-09,SKU026,アパレル,11,2389,0,0,0,Monday,6,26279,11.1,13.6
2025-06-10,SKU026,アパレル,15,2389,0,0,1,Tuesday,6,35835,11.9,13.2
2025-06-11,SKU026,アパレル,11,2389,0,0,0,Wednesday,6,26279,12.7,12.9
2025-06-12,SKU026,アパレル,12,2389,0,0,0,Thursday,6,28668,12.0,13.0
2025-06-13,SKU026,アパレル,12,2389,0,0,0,Friday,6,28668,12.7,12.9
2025-06-14,SKU026,アパレル,14,2389,0,0,0,Saturday,6,33446,13.0,13.0
2025-06-15,SKU026,アパレル,13,2389,0,0,0,Sunday,6,31057,12.4,13.1
2025-06-16,SKU026,アパレル,7,2389,0,0,0,Monday,6,16723,12.6,13.3
2025-06-17,SKU026,アパレル,11,2389,5,0,0,Tuesday,6,24965,12.0,12.9
2025-06-18,SKU026,アパレル,9,2389,0,0,0,Wednesday,6,21501,11.4,12.7
2025-06-19,SKU026,アパレル,8,2389,0,735,0,Thursday,6,19112,11.1,12.5
2025-06-20,SKU026,アパレル,11,2389,0,4661,0,Friday,6,26279,10.6,12.4
2025-06-21,SKU026,アパレル,12,2389,0,0,0,Saturday,6,28668,10.4,12.2
2025-06-22,SKU026,アパレル,13,2389,0,0,0,Sunday,6,31057,10.1,12.1
2025-06-23,SKU026,アパレル,9,2389,0,0,0,Monday,6,21501,10.1,12.1
2025-06-24,SKU026,アパレル,13,2389,5,0,0,Tuesday,6,29504,10.4,11.9
2025-06-25,SKU026,アパレル,11,2389,0,279,0,Wednesday,6,26279,10.7,11.9
2025-06-26,SKU026,アパレル,9,2389,5,0,0,Thursday,6,20425,11.0,11.9
2025-06-27,SKU026,アパレル,12,2389,0,2409,0,Friday,6,28668,11.1,11.8
2025-06-28,SKU026,アパレル,7,2389,0,0,0,Saturday,6,16723,11.3,11.6
2025-06-29,SKU026,アパレル,10,2389,0,2526,0,Sunday,6,23890,10.6,11.5
2025-06-30,SKU026,アパレル,14,2389,0,0,1,Monday,6,33446,10.1,11.4
2025-07-01,SKU026,アパレル,10,2389,0,1431,0,Tuesday,7,23890,10.9,11.3
2025-07-02,SKU026,アパレル,11,2389,0,0,0,Wednesday,7,26279,10.4,11.1
2025-07-03,SKU026,アパレル,6,2389,0,1042,0,Thursday,7,14334,10.4,11.2
2025-07-04,SKU026,アパレル,9,2389,0,0,0,Friday,7,21501,10.0,11.1
2025-07-05,SKU026,アパレル,11,2389,0,0,0,Saturday,7,26279,9.6,10.9
2025-07-06,SKU026,アパレル,12,2389,0,0,0,Sunday,7,28668,10.1,11.0
2025-07-07,SKU026,アパレル,10,2389,5,277,0,Monday,7,22695,10.4,11.1
2025-07-08,SKU026,アパレル,9,2389,0,0,0,Tuesday,7,21501,9.9,10.8
2025-07-09,SKU026,アパレル,10,2389,10,0,0,Wednesday,7,21501,9.7,10.7
2025-07-10,SKU026,アパレル,11,2389,10,467,0,Thursday,7,23651,9.6,10.7
2025-07-11,SKU026,アパレル,10,2389,15,0,0,Friday,7,20306,10.3,10.6
2025-07-12,SKU026,アパレル,21,2389,20,2168,1,Saturday,7,40135,10.4,10.5
2025-07-13,SKU026,アパレル,12,2389,0,0,0,Sunday,7,28668,11.9,10.8
2025-07-14,SKU026,アパレル,9,2389,0,982,0,Monday,7,21501,11.9,10.8
2025-07-15,SKU026,アパレル,8,2389,0,247,0,Tuesday,7,19112,11.7,10.7
2025-07-16,SKU026,アパレル,9,2389,0,0,0,Wednesday,7,21501,11.6,10.5
2025-07-17,SKU026,アパレル,9,2389,20,342,0,Thursday,7,17200,11.4,10.6
2025-07-18,SKU026,アパレル,8,2389,0,0,0,Friday,7,19112,11.1,10.5
2025-07-19,SKU026,アパレル,20,2389,0,0,1,Saturday,7,47780,10.9,10.5
2025-07-20,SKU026,アパレル,19,2389,0,1058,1,Sunday,7,45391,10.7,10.9
2025-07-21,SKU026,アパレル,8,2389,0,0,0,Monday,7,19112,11.7,11.1
2025-07-22,SKU026,アパレル,14,2389,20,0,0,Tuesday,7,26756,11.6,11.0
2025-07-23,SKU026,アパレル,8,2389,0,0,0,Wednesday,7,19112,12.4,11.0
2025-07-24,SKU026,アパレル,6,2389,0,73,0,Thursday,7,14334,12.3,11.0
2025-07-25,SKU026,アパレル,14,2389,0,0,1,Friday,7,33446,11.9,10.8
2025-07-26,SKU026,アパレル,11,2389,0,5113,0,Saturday,7,26279,12.7,10.9
2025-07-27,SKU026,アパレル,18,2389,15,3778,1,Sunday,7,36551,11.4,10.9
2025-07-28,SKU026,アパレル,7,2389,0,0,0,Monday,7,16723,11.3,11.1
2025-07-29,SKU026,アパレル,6,2389,0,0,0,Tuesday,7,14334,11.1,11.1
2025-07-30,SKU026,アパレル,10,2389,0,0,0,Wednesday,7,23890,10.0,11.0
2025-07-31,SKU026,アパレル,9,2389,20,0,0,Thursday,7,17200,10.3,10.9
2025-08-01,SKU026,アパレル,7,2389,0,905,0,Friday,8,16723,10.7,10.8
2025-08-02,SKU026,アパレル,11,2389,0,305,0,Saturday,8,26279,9.7,10.7
2025-08-03,SKU026,アパレル,15,2389,0,4535,1,Sunday,8,35835,9.7,10.9
2025-08-04,SKU026,アパレル,7,2389,0,8248,0,Monday,8,16723,9.3,11.1
2025-08-05,SKU026,アパレル,12,2389,0,112,1,Tuesday,8,28668,9.3,10.9
2025-08-06,SKU026,アパレル,7,2389,10,933,0,Wednesday,8,15050,10.1,10.9
2025-08-07,SKU026,アパレル,8,2389,0,0,0,Thursday,8,19112,9.7,10.8
2025-08-08,SKU026,アパレル,7,2389,0,0,0,Friday,8,16723,9.6,10.8
2025-08-09,SKU026,アパレル,19,2389,0,0,1,Saturday,8,45391,9.6,10.7
2025-08-10,SKU026,アパレル,15,2389,0,0,1,Sunday,8,35835,10.7,11.0
2025-08-11,SKU026,アパレル,8,2389,0,0,0,Monday,8,19112,10.7,11.1
2025-08-12,SKU026,アパレル,8,2389,0,516,0,Tuesday,8,19112,10.9,10.7
2025-08-13,SKU026,アパレル,9,2389,0,0,0,Wednesday,8,21501,10.3,10.6
2025-08-14,SKU026,アパレル,5,2389,0,0,0,Thursday,8,11945,10.6,10.6
2025-08-15,SKU026,アパレル,10,2389,0,1354,0,Friday,8,23890,10.1,10.5
2025-08-16,SKU026,アパレル,18,2389,0,0,1,Saturday,8,43002,10.6,10.5
2025-08-17,SKU026,アパレル,11,2389,0,0,0,Sunday,8,26279,10.4,10.8
2025-08-18,SKU026,アパレル,12,2389,15,0,0,Monday,8,24367,9.9,10.9
2025-08-19,SKU026,アパレル,7,2389,0,1861,0,Tuesday,8,16723,10.4,10.6
2025-08-20,SKU026,アパレル,8,2389,0,0,0,Wednesday,8,19112,10.3,10.2
2025-08-21,SKU026,アパレル,8,2389,0,580,0,Thursday,8,19112,10.1,10.2
2025-08-22,SKU026,アパレル,9,2389,0,0,0,Friday,8,21501,10.6,10.0
2025-08-23,SKU026,アパレル,9,2389,0,0,0,Saturday,8,21501,10.4,10.1
2025-08-24,SKU026,アパレル,8,2389,0,0,0,Sunday,8,19112,9.1,10.2
2025-08-25,SKU026,アパレル,8,2389,0,0,0,Monday,8,19112,8.7,10.0
2025-08-26,SKU026,アパレル,8,2389,0,0,0,Tuesday,8,19112,8.1,9.9
2025-08-27,SKU026,アパレル,10,2389,20,0,0,Wednesday,8,19112,8.3,9.5
2025-08-28,SKU026,アパレル,9,2389,15,0,0,Thursday,8,18275,8.6,9.6
2025-08-29,SKU026,アパレル,13,2389,5,1019,1,Friday,8,29504,8.7,9.7
2025-08-30,SKU026,アパレル,7,2389,0,730,0,Saturday,8,16723,9.3,9.8
2025-08-31,SKU026,アパレル,11,2389,0,1289,0,Sunday,8,26279,9.0,9.8
2025-09-01,SKU026,アパレル,10,2389,0,0,1,Monday,9,23890,9.4,9.9
2025-09-02,SKU026,アパレル,10,2389,0,0,1,Tuesday,9,23890,9.7,9.9
2025-09-03,SKU026,アパレル,7,2389,0,0,0,Wednesday,9,16723,10.0,9.7
2025-09-04,SKU026,アパレル,6,2389,0,1441,0,Thursday,9,14334,9.6,9.7
2025-09-05,SKU026,アパレル,7,2389,10,0,0,Friday,9,15050,9.1,9.5
2025-09-06,SKU026,アパレル,10,2389,0,0,0,Saturday,9,23890,8.3,9.5
2025-09-07,SKU026,アパレル,7,2389,0,0,0,Sunday,9,16723,8.7,9.6
2025-09-08,SKU026,アパレル,7,2389,0,0,0,Monday,9,16723,8.1,9.6
2025-09-09,SKU026,アパレル,8,2389,0,2649,0,Tuesday,9,19112,7.7,9.2
2025-09-10,SKU026,アパレル,6,2389,10,0,0,Wednesday,9,12900,7.4,8.9
2025-09-11,SKU026,アパレル,11,2389,0,0,0,Thursday,9,26279,7.3,8.9
2025-09-12,SKU026,アパレル,15,2389,20,0,1,Friday,9,28668,8.0,9.0
2025-09-13,SKU026,アパレル,8,2389,0,0,0,Saturday,9,19112,9.1,9.2
2025-09-14,SKU026,アパレル,13,2389,0,0,1,Sunday,9,31057,8.9,9.3
2025-09-15,SKU026,アパレル,7,2389,5,0,0,Monday,9,15886,9.7,9.4
2025-09-16,SKU026,アパレル,3,2389,5,862,0,Tuesday,9,6808,9.7,9.0
2025-09-17,SKU026,アパレル,6,2389,0,1472,0,Wednesday,9,14334,9.0,8.7
2025-09-18,SKU026,アパレル,7,2389,0,0,0,Thursday,9,16723,9.0,8.5
2025-09-19,SKU026,アパレル,6,2389,5,216,0,Friday,9,13617,8.4,8.5
2025-09-20,SKU026,アパレル,9,2389,0,0,0,Saturday,9,21501,7.1,8.5
2025-09-21,SKU026,アパレル,14,2389,0,0,1,Sunday,9,33446,7.3,8.5
2025-09-22,SKU026,アパレル,9,2389,0,1471,0,Monday,9,21501,7.4,8.7
2025-09-23,SKU026,アパレル,13,2389,0,0,1,Tuesday,9,31057,7.7,8.7
2025-09-24,SKU026,アパレル,9,2389,0,0,0,Wednesday,9,21501,9.1,8.8
2025-09-25,SKU026,アパレル,7,2389,0,0,0,Thursday,9,16723,9.6,8.9
2025-09-26,SKU026,アパレル,7,2389,10,3602,0,Friday,9,15050,9.6,8.8
2025-09-27,SKU026,アパレル,15,2389,5,735,0,Saturday,9,34043,9.7,8.7
2025-09-28,SKU026,アパレル,10,2389,20,476,0,Sunday,9,19112,10.6,8.9
2025-09-29,SKU026,アパレル,10,2389,0,1402,0,Monday,9,23890,10.0,8.8
2025-09-30,SKU026,アパレル,6,2389,5,0,0,Tuesday,9,13617,10.1,8.9
2025-10-01,SKU026,アパレル,13,2389,0,0,1,Wednesday,10,31057,9.1,8.8
2025-10-02,SKU026,アパレル,6,2389,20,0,0,Thursday,10,11467,9.7,8.9
2025-10-03,SKU026,アパレル,10,2389,0,9299,1,Friday,10,23890,9.6,8.7
2025-10-04,SKU026,アパレル,7,2389,0,1528,0,Saturday,10,16723,10.0,8.8
2025-10-05,SKU026,アパレル,15,2389,0,0,1,Sunday,10,35835,8.9,8.9
2025-10-06,SKU026,アパレル,6,2389,0,0,0,Monday,10,14334,9.6,9.1
2025-10-07,SKU026,アパレル,7,2389,0,0,0,Tuesday,10,16723,9.0,9.0
2025-10-08,SKU026,アパレル,3,2389,0,1355,0,Wednesday,10,7167,9.1,9.0
2025-10-09,SKU026,アパレル,7,2389,0,1656,0,Thursday,10,16723,7.7,8.9
2025-10-10,SKU026,アパレル,7,2389,0,2346,0,Friday,10,16723,7.9,8.8
2025-10-11,SKU026,アパレル,11,2389,20,6763,0,Saturday,10,21023,7.4,8.9
2025-10-12,SKU026,アパレル,6,2389,0,0,0,Sunday,10,14334,8.0,8.9
2025-10-13,SKU026,アパレル,7,2389,0,0,0,Monday,10,16723,6.7,8.6
2025-10-14,SKU026,アパレル,6,2389,0,0,0,Tuesday,10,14334,6.9,8.5
2025-10-15,SKU026,アパレル,9,2389,5,715,1,Wednesday,10,20425,6.7,8.3
2025-10-16,SKU026,アパレル,9,2389,0,3157,1,Thursday,10,21501,7.6,8.4
2025-10-17,SKU026,アパレル,9,2389,15,0,0,Friday,10,18275,7.9,8.6
2025-10-18,SKU026,アパレル,8,2389,0,0,0,Saturday,10,19112,8.1,8.7
2025-10-19,SKU026,アパレル,7,2389,0,1339,0,Sunday,10,16723,7.7,8.7
2025-10-20,SKU026,アパレル,3,2389,10,0,0,Monday,10,6450,7.9,8.7
2025-10-21,SKU026,アパレル,12,2389,15,0,1,Tuesday,10,24367,7.3,8.5
2025-10-22,SKU026,アパレル,10,2389,20,277,0,Wednesday,10,19112,8.1,8.5
2025-10-23,SKU026,アパレル,8,2389,10,0,0,Thursday,10,17200,8.3,8.5
2025-10-24,SKU026,アパレル,7,2389,0,0,0,Friday,10,16723,8.1,8.3
2025-10-25,SKU026,アパレル,8,2389,5,0,0,Saturday,10,18156,7.9,8.3
2025-10-26,SKU026,アパレル,7,2389,0,285,0,Sunday,10,16723,7.9,8.3
2025-10-27,SKU026,アパレル,3,2389,0,0,0,Monday,10,7167,7.9,8.3
2025-10-28,SKU026,アパレル,13,2389,20,0,1,Tuesday,10,24845,7.9,7.9
2025-10-29,SKU026,アパレル,2,2389,0,0,0,Wednesday,10,4778,8.0,8.0
2025-10-30,SKU026,アパレル,3,2389,0,0,0,Thursday,10,7167,6.9,7.7
2025-10-31,SKU026,アパレル,6,2389,0,3439,0,Friday,10,14334,6.1,7.6
2025-11-01,SKU026,アパレル,10,2389,0,310,0,Saturday,11,23890,6.0,7.4
2025-11-02,SKU026,アパレル,9,2389,0,0,0,Sunday,11,21501,6.3,7.5
2025-11-03,SKU026,アパレル,9,2389,0,1897,0,Monday,11,21501,6.6,7.5
2025-11-04,SKU026,アパレル,6,2389,0,0,0,Tuesday,11,14334,7.4,7.6
2025-11-05,SKU026,アパレル,8,2389,15,0,0,Wednesday,11,16245,6.4,7.3
2025-11-06,SKU026,アパレル,6,2389,0,0,0,Thursday,11,14334,7.3,7.3
2025-11-07,SKU026,アパレル,9,2389,0,0,0,Friday,11,21501,7.7,7.3
2025-11-08,SKU026,アパレル,7,2389,0,0,0,Saturday,11,16723,8.1,7.5
2025-11-09,SKU026,アパレル,12,2389,0,0,0,Sunday,11,28668,7.7,7.5
2025-11-10,SKU026,アパレル,12,2389,0,0,1,Monday,11,28668,8.1,7.7
2025-11-11,SKU026,アパレル,8,2389,0,0,0,Tuesday,11,19112,8.6,7.7
2025-11-12,SKU026,アパレル,12,2389,0,2283,1,Wednesday,11,28668,8.9,7.8
2025-11-13,SKU026,アパレル,6,2389,0,57,0,Thursday,11,14334,9.4,7.9
2025-11-14,SKU026,アパレル,8,2389,0,1127,0,Friday,11,19112,9.4,7.9
2025-11-15,SKU026,アパレル,11,2389,10,1186,0,Saturday,11,23651,9.3,7.9
2025-11-16,SKU026,アパレル,9,2389,0,0,0,Sunday,11,21501,9.9,8.0
2025-11-17,SKU026,アパレル,7,2389,0,1237,0,Monday,11,16723,9.4,8.0
2025-11-18,SKU026,アパレル,6,2389,0,0,0,Tuesday,11,14334,8.7,7.9
2025-11-19,SKU026,アパレル,6,2389,0,5973,0,Wednesday,11,14334,8.4,7.9
2025-11-20,SKU026,アパレル,7,2389,5,0,0,Thursday,11,15886,7.6,8.0
2025-11-21,SKU026,アパレル,8,2389,0,155,0,Friday,11,19112,7.7,7.8
2025-11-22,SKU026,アパレル,15,2389,0,30,1,Saturday,11,35835,7.7,7.8
2025-11-23,SKU026,アパレル,8,2389,0,0,0,Sunday,11,19112,8.3,8.0
2025-11-24,SKU026,アパレル,5,2389,0,0,0,Monday,11,11945,8.1,8.0
2025-11-25,SKU026,アパレル,11,2389,0,0,0,Tuesday,11,26279,7.9,7.9
2025-11-26,SKU026,アパレル,12,2389,0,1392,1,Wednesday,11,28668,8.6,8.1
2025-11-27,SKU026,アパレル,6,2389,0,102,0,Thursday,11,14334,9.4,8.4
2025-11-28,SKU026,アパレル,11,2389,0,0,1,Friday,11,26279,9.3,8.1
2025-11-29,SKU026,アパレル,11,2389,0,0,0,Saturday,11,26279,9.7,8.4
2025-11-30,SKU026,アパレル,8,2389,0,167,0,Sunday,11,19112,9.1,8.7
2025-12-01,SKU026,アパレル,8,2389,0,1559,0,Monday,12,19112,9.1,8.8
2025-12-02,SKU026,アパレル,11,2389,0,141,1,Tuesday,12,26279,9.6,8.7
2025-12-03,SKU026,アパレル,8,2389,10,0,0,Wednesday,12,17200,9.6,8.8
2025-12-04,SKU026,アパレル,7,2389,0,45,0,Thursday,12,16723,9.0,8.7
2025-12-05,SKU026,アパレル,13,2389,0,0,1,Friday,12,31057,9.1,8.8
2025-12-06,SKU026,アパレル,12,2389,0,0,0,Saturday,12,28668,9.4,8.9
2025-12-07,SKU026,アパレル,12,2389,0,1440,0,Sunday,12,28668,9.6,9.1
2025-12-08,SKU026,アパレル,9,2389,0,627,0,Monday,12,21501,10.1,9.2
2025-12-09,SKU026,アパレル,14,2389,0,0,1,Tuesday,12,33446,10.3,9.3
2025-12-10,SKU026,アパレル,15,2389,0,0,1,Wednesday,12,35835,10.7,9.4
2025-12-11,SKU026,アパレル,7,2389,0,0,0,Thursday,12,16723,11.7,9.5
2025-12-12,SKU026,アパレル,12,2389,0,0,1,Friday,12,28668,11.7,9.4
2025-12-13,SKU026,アパレル,12,2389,0,0,0,Saturday,12,28668,11.6,9.4
2025-12-14,SKU026,アパレル,11,2389,0,0,0,Sunday,12,26279,11.6,9.6
2025-12-15,SKU026,アパレル,6,2389,0,0,0,Monday,12,14334,11.4,9.7
2025-12-16,SKU026,アパレル,10,2389,10,0,0,Tuesday,12,21501,11.0,9.6
2025-12-17,SKU026,アパレル,7,2389,0,1958,0,Wednesday,12,16723,10.4,9.6
2025-12-18,SKU026,アパレル,10,2389,0,0,0,Thursday,12,23890,9.3,9.6
2025-12-19,SKU026,アパレル,7,2389,0,2023,0,Friday,12,16723,9.7,9.7
2025-12-20,SKU026,アパレル,13,2389,0,0,0,Saturday,12,31057,9.0,9.8
2025-12-21,SKU026,アパレル,13,2389,10,238,0,Sunday,12,27951,9.1,10.0
2025-12-22,SKU026,アパレル,11,2389,0,0,0,Monday,12,26279,9.4,10.1
2025-12-23,SKU026,アパレル,9,2389,5,255,0,Tuesday,12,20425,10.1,10.0
2025-12-24,SKU026,アパレル,7,2389,0,0,0,Wednesday,12,16723,10.0,10.0
2025-12-25,SKU026,アパレル,7,2389,5,0,0,Thursday,12,15886,10.0,10.1
2025-12-26,SKU026,アパレル,6,2389,0,0,0,Friday,12,14334,9.6,10.0
2025-12-27,SKU026,アパレル,13,2389,0,0,0,Saturday,12,31057,9.4,9.8
2025-12-28,SKU026,アパレル,10,2389,0,311,0,Sunday,12,23890,9.4,10.0
2025-12-29,SKU026,アパレル,8,2389,5,1284,0,Monday,12,18156,9.0,10.0
2025-12-30,SKU026,アパレル,10,2389,0,1322,0,Tuesday,12,23890,8.6,9.9
2025-12-31,SKU026,アパレル,13,2389,10,939,1,Wednesday,12,27951,8.7,9.9
2026-01-01,SKU026,アパレル,14,2389,0,0,1,Thursday,1,33446,9.6,10.1
2026-01-02,SKU026,アパレル,11,2389,10,125,0,Friday,1,23651,10.6,10.2
2026-01-03,SKU026,アパレル,11,2389,0,1789,0,Saturday,1,26279,11.3,10.3
2026-01-04,SKU026,アパレル,10,2389,0,0,0,Sunday,1,23890,11.0,10.4
2026-01-05,SKU026,アパレル,10,2389,10,0,0,Monday,1,21501,11.0,10.3
2026-01-06,SKU026,アパレル,11,2389,0,0,0,Tuesday,1,26279,11.3,10.3
2026-01-07,SKU026,アパレル,11,2389,0,563,0,Wednesday,1,26279,11.4,10.2
2026-01-08,SKU026,アパレル,17,2389,0,382,1,Thursday,1,40613,11.1,10.3
2026-01-09,SKU026,アパレル,6,2389,0,0,0,Friday,1,14334,11.6,10.4
2026-01-10,SKU026,アパレル,23,2389,0,0,1,Saturday,1,54947,10.9,10.1
2026-01-11,SKU026,アパレル,13,2389,10,453,0,Sunday,1,27951,12.6,10.6
2026-01-12,SKU026,アパレル,11,2389,10,1010,0,Monday,1,23651,13.0,10.7
2026-01-13,SKU026,アパレル,15,2389,0,1674,1,Tuesday,1,35835,13.1,10.6
2026-01-14,SKU026,アパレル,9,2389,0,1057,0,Wednesday,1,21501,13.7,10.8
2026-01-15,SKU026,アパレル,14,2389,30,1336,0,Thursday,1,23412,13.4,10.9
2026-01-16,SKU026,アパレル,16,2389,15,503,1,Friday,1,32490,13.0,11.0
2026-01-17,SKU026,アパレル,12,2389,0,0,0,Saturday,1,28668,14.4,11.3
2026-01-18,SKU026,アパレル,11,2389,0,670,0,Sunday,1,26279,12.9,11.4
2026-01-19,SKU026,アパレル,12,2389,0,2890,1,Monday,1,28668,12.6,11.5
2026-01-20,SKU026,アパレル,14,2389,0,0,1,Tuesday,1,33446,12.7,11.5
2026-01-21,SKU026,アパレル,12,2389,0,4308,0,Wednesday,1,28668,12.6,11.5
2026-01-22,SKU026,アパレル,9,2389,0,0,0,Thursday,1,21501,13.0,11.5
2026-01-23,SKU026,アパレル,11,2389,0,0,0,Friday,1,26279,12.3,11.5
2026-01-24,SKU026,アパレル,20,2389,0,0,1,Saturday,1,47780,11.6,11.7
2026-01-25,SKU026,アパレル,12,2389,0,0,0,Sunday,1,28668,12.7,12.1
2026-01-26,SKU026,アパレル,8,2389,0,0,0,Monday,1,19112,12.9,12.3
2026-01-27,SKU026,アパレル,8,2389,5,520,0,Tuesday,1,18156,12.3,12.1
2026-01-28,SKU026,アパレル,10,2389,5,0,0,Wednesday,1,22695,11.4,12.1
2026-01-29,SKU026,アパレル,11,2389,0,0,0,Thursday,1,26279,11.1,12.1
2026-01-30,SKU026,アパレル,7,2389,5,268,0,Friday,1,15886,11.4,12.2
2026-01-31,SKU026,アパレル,17,2389,0,0,1,Saturday,1,40613,10.9,12.0
2026-02-01,SKU026,アパレル,27,2389,0,1363,1,Sunday,2,64503,10.4,12.1
2026-02-02,SKU026,アパレル,14,2389,5,0,0,Monday,2,31773,12.6,12.6
2026-02-03,SKU026,アパレル,13,2389,0,0,0,Tuesday,2,31057,13.4,12.7
2026-02-04,SKU026,アパレル,10,2389,0,3371,0,Wednesday,2,23890,14.1,12.8
2026-02-05,SKU026,アパレル,12,2389,15,654,0,Thursday,2,24367,14.1,12.8
2026-02-06,SKU026,アパレル,11,2389,15,63,0,Friday,2,22337,14.3,12.8
2026-02-07,SKU026,アパレル,12,2389,0,0,0,Saturday,2,28668,14.9,12.8
2026-02-08,SKU026,アパレル,12,2389,0,956,0,Sunday,2,28668,14.1,12.7
2026-02-09,SKU026,アパレル,12,2389,0,0,0,Monday,2,28668,12.0,12.9
2026-02-10,SKU026,アパレル,9,2389,0,238,0,Tuesday,2,21501,11.7,12.5
2026-02-11,SKU026,アパレル,15,2389,0,0,1,Wednesday,2,35835,11.1,12.4
2026-02-12,SKU026,アパレル,17,2389,5,1146,1,Thursday,2,38582,11.9,12.5
2026-02-13,SKU026,アパレル,8,2389,0,509,0,Friday,2,19112,12.6,12.6
2026-02-14,SKU026,アパレル,15,2389,0,0,0,Saturday,2,35835,12.1,12.5
2026-02-15,SKU026,アパレル,30,2389,30,1585,1,Sunday,2,50169,12.6,12.6
